0.763234771,0.739635606,750,10,50,3
0.790067414,0.7330886,750,10,50,3
0.817769895,0.724664403,750,10,50,3
0.841138826,0.719522553,750,10,50,3
0.868838901,0.712037373,750,10,50,3
0.892213847,0.704547982,750,10,50,3
0.91990911,0.698940834,750,10,50,3
0.94501531,0.690983619,750,10,50,3
0.970980522,0.685374787,750,10,50,3
0.997811962,0.679297289,750,10,50,3
1.02205434,0.670869724,750,10,50,3
1.049752009,0.66432356,750,10,50,3
1.069669258,0.655891785,750,10,50,3
1.10168604,0.651697372,750,10,50,3
1.12852109,0.64421135,750,10,50,3
1.155345311,0.6409509,750,10,50,3
1.17784681,0.636747224,750,10,50,3
1.20901541,0.625978855,750,10,50,3
1.23152533,0.618488622,750,10,50,3
1.259218187,0.613820491,750,10,50,3
1.285189413,0.605864118,750,10,50,3
1.31029802,0.596967887,750,10,50,3
1.338857106,0.59183109,750,10,50,3
1.362235661,0.582933175,750,10,50,3
1.391662178,0.576858203,750,10,50,3
1.414174505,0.568428954,750,10,50,3
1.441911876,0.546389023,750,10,50,3
1.472166123,0.554869644,750,10,50,3
1.49727473,0.545973413,750,10,50,3
1.521520718,0.536137324,750,10,50,3
1.552684505,0.527246988,750,10,50,3
1.573472796,0.516468514,750,10,50,3
1.60205474,0.502411063,750,10,50,3
0.00120479,1.053934429,750,10,97,3
0.030662588,1.035652247,750,10,97,3
0.05751448,1.021593111,750,10,97,3
0.083503753,1.006594117,750,10,97,3
0.108625594,0.992533297,750,10,97,3
0.138926762,0.982703103,750,10,97,3
0.163176359,0.97145849,750,10,97,3
0.187428362,0.95927486,750,10,97,3
0.214276645,0.946624249,750,10,97,3
0.238513008,0.940544224,750,10,97,3
0.266219099,0.930711504,750,10,97,3
0.289591638,0.924161129,750,10,97,3
0.321619249,0.915741143,750,10,97,3
0.370965421,0.90029538,750,10,97,3
0.394348789,0.889519432,750,10,97,3
0.426373993,0.882038463,750,10,97,3
0.44974533,0.875957596,750,10,97,3
0.475715354,0.868470732,750,10,97,3
0.500817945,0.861922041,750,10,97,3
0.52938064,0.85537672,750,10,97,3
0.556213283,0.848829714,750,10,97,3
0.580452052,0.841810673,750,10,97,3
0.60555705,0.834322966,750,10,97,3
0.634114932,0.829655677,750,10,97,3
0.658356107,0.82169762,750,10,97,3
0.683455089,0.816557454,750,10,97,3
0.711151555,0.810480798,750,10,97,3
0.738852833,0.80252611,750,10,97,3
0.762220561,0.797853767,750,10,97,3
0.789914621,0.792716128,750,10,97,3
0.815016009,0.786636945,750,10,97,3
0.840116194,0.781027271,750,10,97,3
0.869539102,0.776360824,750,10,97,3
0.894641694,0.769812133,750,10,97,3
0.91887565,0.764671125,750,10,97,3
0.94570709,0.758593627,750,10,97,3
0.97080126,0.755331493,750,10,97,3
0.995903852,0.748782803,750,10,97,3
1.018406554,0.744109618,750,10,97,3
1.04955831,0.739914363,750,10,97,3
1.07379347,0.734303847,750,10,97,3
1.100622504,0.729165365,750,10,97,3
1.128314157,0.724966741,750,10,97,3
1.153415546,0.718887559,750,10,97,3
1.183701073,0.71516097,750,10,97,3
1.208798852,0.710490312,750,10,97,3
1.234765267,0.704411972,750,10,97,3
1.264185769,0.700684541,750,10,97,3
1.290148574,0.696014725,750,10,97,3
1.314380124,0.691812733,750,10,97,3
1.340347741,0.685264884,750,10,97,3
1.368040598,0.680596753,750,10,97,3
1.393999793,0.677335461,750,10,97,3
1.419958989,0.67407417,750,10,97,3
1.445925403,0.667995829,750,10,97,3
1.472752031,0.663796364,750,10,97,3
1.499573846,0.661474931,750,10,97,3
1.52554026,0.65539659,750,10,97,3
1.550636836,0.65119544,750,10,97,3
1.578332099,0.645588293,750,10,97,3
1.606026159,0.640450653,750,10,97,3
1.631976933,0.640475918,750,10,97,3
1.656216905,0.632987369,750,10,97,3
1.684777193,0.627381064,750,10,97,3
1.709006337,0.624118088,750,10,97,3
1.735834168,0.619449114,750,10,97,3
1.760925932,0.617125996,750,10,97,3
1.786888737,0.61245618,750,10,97,3
